"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",20241231,20231231,20221231,20211231,20201231,20191231,20181231,20171231,20161231,20151231,20141231,20131231,20121231,20111231,20101231,20091231
concept_id,label_ko,label_en,class0,class1,class2,class3,"('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)"
ifrs-full_InvestmentAccountedForUsingEquityMethod,공동기업 및 관계기업투자,Investments accounted for using equity method,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,공동기업 및 관계기업투자,34644095000000.0,28476142000000.0,25199437000000.0,22429117000000.0,19925260000000.0,18375290000000.0,17143239000000.0,17252338000000.0,18070121000000.0,16909943000000.0,16157334000000.0,14694995000000.0,13117731000000.0,11709238000000.0,6909451000000.0,5484413000000.0
ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,Net defined benefit assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,순확정급여자산,55394000000.0,488181000000.0,837502000000.0,219721000000.0,,,,,,,,,,,,
ifrs-full_DeferredTaxAssets,이연법인세자산,Deferred tax assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,이연법인세자산,4162055000000.0,3604977000000.0,3237309000000.0,2224833000000.0,2847454000000.0,2340096000000.0,1846330000000.0,1123902000000.0,1116774000000.0,764733000000.0,649850000000.0,521399000000.0,489080000000.0,458287000000.0,588674000000.0,593235000000.0
entity00164742_NoncurrentrecognisedassetsdefinedbenefitplanOfNoncurrentAssets,금융업채권,Financial service receivables,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,금융업채권,76411787000000.0,64566977000000.0,52326478000000.0,45776526000000.0,37069158000000.0,32080426000000.0,28637075000000.0,25631830000000.0,26918009000000.0,24559123000000.0,21496004000000.0,19835016000000.0,18626764000000.0,17452441000000.0,15233444000000.0,11681340000000.0
entity00164742_OperatingLeaseAssetsOfNoncurrentAssets,운용리스 자산,Operating lease assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,운용리스 자산,43161623000000.0,29664618000000.0,27681534000000.0,26327996000000.0,20501691000000.0,21068340000000.0,20425766000000.0,20727950000000.0,21317260000000.0,17719606000000.0,13265616000000.0,10564876000000.0,7830088000000.0,5268254000000.0,2602068000000.0,1366747000000.0
ifrs-full_RightofuseAssets,사용권자산,Right-of-use assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,사용권자산,1338817000000.0,1037643000000.0,1117293000000.0,940826000000.0,836324000000.0,734542000000.0,,,,,,,,,,
ifrs-full_Assets,자산총계,Total assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],자산총계,,339798429000000.0,282463355000000.0,255742462000000.0,233946415000000.0,209344212000000.0,194512220000000.0,180655752000000.0,178199454000000.0,178835928000000.0,165367946000000.0,147225117000000.0,133421479000000.0,121537814000000.0,109479975000000.0,94714131000000.0,81380056000000.0
ifrs-full_CurrentLiabilities,유동부채,Current liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,,79509643000000.0,73362103000000.0,74236472000000.0,64236787000000.0,59459528000000.0,53314096000000.0,49438414000000.0,43160709000000.0,43609793000000.0,41213520000000.0,35179673000000.0,31919682000000.0,32835699000000.0,33163508000000.0,31445486000000.0,29387743000000.0
dart_ShortTermTradePayables,매입채무,Trade notes and accounts payable,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,매입채무,12549646000000.0,10952046000000.0,10797065000000.0,9155255000000.0,8793179000000.0,7669424000000.0,7655630000000.0,6483875000000.0,6985942000000.0,7081124000000.0,7041529000000.0,6722740000000.0,6841326000000.0,6666406000000.0,6353365000000.0,5808762000000.0
dart_ShortTermOtherPayables,미지급금,Other payables,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,미지급금,9532876000000.0,8642808000000.0,8277891000000.0,6335645000000.0,6123714000000.0,6060100000000.0,5425460000000.0,5040057000000.0,4946723000000.0,4711494000000.0,4686473000000.0,4687490000000.0,4542007000000.0,3752684000000.0,3559083000000.0,2704332000000.0
